,0
reinforce,0.4148330290281319
collaboration,0.39052187625198126
unparalleled,0.08323027460887283
experienced,0.20382983263717463
supportive,0.22300473153091555
involvement,0.10877850863874795
reasonable,0.3809941768558457
functionally,0.020224525914268546
participation,0.35368744677343283
engagement,0.420403683691623
engage,0.5644161714031507
heritage,0.05589024180299989
social,0.4830369637506137
excess_tax_benefit,0.032391142344417936
shareholder_representative,0.05268284814284617
rights,0.22500694428706292
care,0.47237247178033215
reputation,0.15440703766072775
vesting,0.03152264059145702
compensation_ratio,0.037369793567672865
vest,0.08297075967059031
vital,0.13784035457043362
highest_priority,0.055292858752781025
decision-making_process,0.06594472701216934
on_behalf_of,0.3707459830087943
delegate,0.043194892035174695
innovative_solution,0.0800597101589443
demographic,0.172948953495677
accountable,0.058902453455996526
front_line,0.09093714734685455
collaborate,0.19495101463671202
nurture,0.07335622726022992
psychology,0.023147331582176377
serve_client,0.11159300999858925
alignment,0.19940312134489394
transparency,0.26700512364557777
ethic,0.0492244978703735
deadly,0.01759114834573577
freedom,0.07719920200987004
awareness,0.20042490123555168
peripheral,0.07544682970842959
governance,0.30677681780082394
stockholder,0.514027443327926
debt_security,0.04991486219275156
equity_capital,0.04279749832387481
adherence,0.06967972577091329
together_with,0.3860355062438428
fix_rate,0.07496967474084557
amendment,0.21057003516241177
psychological,0.03853012526050045
integral_part,0.08294529997449016
population,0.48446401680970125
series_b,0.020263016677514546
management_level,0.021158951945879162
responsibly,0.08936015874641774
supplier_partner,0.0462443776850064
talented,0.111661239126291
energize,0.08228519482472191
workplace,0.12834885128456586
fully_dedicate,0.01899020580134531
respect,0.5214340237363346
world-class,0.20884590447836843
family,0.3328796708502062
recognize_importance,0.03236046574832983
perpetual,0.21604835912890222
living,0.07020609117517651
community,0.583870239859575
orientation,0.07965283440853806
assist,0.2593488490150079
ownership,0.24326759008393292
thereof,0.07914507049624739
long-term_sustainable,0.06057379281962569
coordination,0.07633189977597139
management_position,0.02957979972823119
hunger,0.025485216929267064
in_accordance_with,0.31994658470274995
bylaw,0.11630664658082614
signify,0.07041746630781061
independent_director,0.1382972699518978
fix_remuneration,0.053187111143415025
leadership,0.3905292233470289
professionalism,0.03583033193059241
whose,0.17876116585726565
dedication,0.16930168643154672
trust,0.4220263194382311
integrity,0.140162994521692
industry_leader,0.08467833875367059
safety_employee,0.07166744749860092
pursuit,0.11084078560764521
environmental,0.38643477121619674
age,0.2634276579449728
speak_on_behalf_of,0.03374422216603184
supervision,0.05867551882412661
employer,0.20714276467674347
duty,0.1847545353850094
equity_holder,0.03246895322497799
socioeconomic,0.032052582418616166
creditor,0.11156096385822735
dividend_pay,0.09858618075730426
corporate_officer,0.059261719910945365
compensation,0.4401521467382671
performance-based,0.0852414276255118
affirmative_vote,0.08126626372666823
majority_vote_cast,0.08476079636779338
shareholder_rights,0.0271566404759018
fiduciary,0.06306302086665362
corporate_governance,0.17283895676092803
majority_vote,0.07360654513647577
grateful,0.15720903519813
diverse,0.2579659450183332
philanthropic,0.025113147233415897
local_community,0.09702362499146547
charity,0.06265022233696128
education,0.26147537656175357
appropriately,0.17859874792638203
salary,0.23116123674595992
executive_compensation,0.11908621495256963
remuneration,0.4188598145847065
fairness,0.05319801335788493
competent,0.07297289526049788
extensive_experience,0.06274529480562997
compensation_pay,0.05070416158942341
cast_favor,0.01871281833896153
diabetes,0.13073885523695397
cardiovascular,0.07638629014021475
patient_group,0.022906309740082405
target_population,0.019151018993452357
safety,0.49718023421488877
prophylactic,0.012613016369380255
pd-l1,0.055317015102307646
allergy,0.01906697604370931
fully_commit,0.0691840873418873
unmet_need,0.12815397674570145
important_role,0.06063818241414523
thrive,0.12381784109093884
alike,0.07202580127195701
fragmentation,0.05339577324762637
creation,0.1964357651256314
transparent,0.24067121169981603
adhere,0.08787104656397464
reward,0.2068472443092957
institution,0.2787745194651043
employee_around_world,0.043268734691853286
approved,0.03900435898608415
millennial,0.11748042288593542
dividend_distribution,0.09240953245337712
young,0.16445653275249902
ethical,0.12002677327054706
injury,0.06872457910411939
performance-driven,0.013252421160605543
son,0.03389018997249033
business_leader,0.054374629114018164
birth,0.04656165955131201
take_seriously,0.07395789575556382
cross-functional,0.03530451567317264
mission,0.31998875811388205
assisted,0.029336206966195016
pride,0.09923999786022084
deepest,0.051448553306616705
deserve,0.10506029986254914
diversity,0.26979319918683137
preferred,0.19612444608097498
importance,0.2950342035580315
protection,0.22885422032636693
steadfast,0.07844536496169188
inclusive,0.15971627624520493
expression,0.08054887629778841
gratitude,0.07590618665130427
cooperation,0.24852454125312534
adequately,0.10205983730862532
group_company,0.07003907349603095
resistance,0.1301832221824441
dividend_yield,0.12479753075984851
welcoming,0.025072881026439724
incredibly_proud,0.05681554699676995
management_board,0.15109637491245623
equity_security,0.05537411686380861
brain,0.15042055877063534
vested,0.024931793238945253
company_value,0.00957109686673137
withholding_tax,0.025308399926468862
discretion,0.10347548306628497
alongside,0.1884453958697844
society,0.44249130979353724
entrepreneurial,0.07801801131855067
subject_approval,0.05093857024821517
taxation,0.06411435965434338
acquisition_price,0.033096530732353385
sustainable_development,0.09993316539030395
best_possible,0.12069059458006777
discriminate,0.028392625941788076
attract_retain,0.08364508601694676
governance_practice,0.022133781791639266
total_shareholder_return,0.08559029185747974
taxable,0.07014409410771298
business_partner,0.11087750480610935
coordinate,0.1607078089190514
embody,0.0413818086192322
manager,0.2711542389753601
parent_company,0.12000997861480474
advocate,0.12511902928996274
customary,0.09105601182760681
trust_relationship,0.02335137748419033
continued_support,0.1399575357420003
corporate_culture,0.05728759883351969
long-term_relationship,0.08597307795217726
compliance,0.26981993509365926
senior_management,0.1261802166647649
oblige,0.06091200799244423
faculty,0.01820212978807038
gut,0.03745006702727036
entitle,0.14550106160235457
median,0.12444203770267025
volunteer,0.07354758214578838
highly_experienced,0.03122575867778151
skill,0.23325095436333965
fellow,0.05311014022875497
binding,0.0398548979641153
subordinate,0.047699939580411466
pension_fund,0.09375478398411535
highly_skilled,0.03164224720802604
hard-working,0.026856489530726762
maximum,0.24746070723991317
amend_article,0.025000390733132247
strengthen_relationship,0.05710151280354617
head_neck,0.027742873760782334
stroke,0.14190398652302377
atrial_fibrillation,0.06539714238272261
immunity,0.060322350420380186
lung,0.18571310903792423
disease,0.749190061645843
cancer,0.2685011697819556
prevalence,0.059360054903567716
frontline,0.10260349235411903
treated,0.022802657924274928
malignancy,0.026355194554089318
materiality,0.07310686169585558
academic,0.15696835625766045
survival_benefit,0.014503032081257385
hepatic,0.02209530785031764
treat_disease,0.03345703178298882
addiction,0.02472349599170834
well-being,0.11025590191451441
team_member,0.1954514139504342
man,0.17242101943873953
collective_effort,0.026700699969436494
ambassador,0.026445125595036856
extremely_proud,0.08309985730621997
motivate,0.1409908621255122
lifestyle,0.08097499620326047
pave_way,0.06349265652573619
put_emphasis,0.027586183099857373
child,0.2529149181602743
create_value_stakeholder,0.03667117207263945
dedication_commitment,0.032529646827762555
female,0.1194256527041079
stock_award,0.011115689705758602
stock-based,0.03755809942442732
long-term_success,0.0958281010258662
value_increase,0.020987364165657715
pursuant_to,0.1120897966460478
safeguard,0.1501941330066186
commend,0.06556427623711503
remain_steadfast,0.027708352674791745
excellence,0.16905720484866266
work_tirelessly,0.06469611384146043
devastate,0.0390855056623481
societal,0.07055094395693398
distressing,0.008846914406603833
care_facility,0.03285708861640177
profound,0.09262348195536234
employee_engagement,0.06022213137697365
influential,0.04077625020960525
ingrain,0.01637724776437737
holistic,0.09392020865408902
small_business_owner,0.022437875847519762
friendly,0.08004596024874233
family_member,0.048979621672453275
savings_plan,0.020049386839011286
clause,0.09950761236342201
comply,0.21679365815616575
classically,0.013890439322850565
respectful,0.036277445948060684
bondholder,0.06001608267222502
base_salary,0.05373168232910962
pay_increase,0.015459194122548377
cash_dividend,0.11700962200664165
human_resource,0.07480552817011149
govern,0.0958264831122999
shareholder_stakeholder,0.04329872662374582
senior_leadership_team,0.031319602423350246
culture_culture,0.01926751412207875
customer-focused,0.048789718536006964
mental,0.07099105702416177
best_interest,0.10117544260477454
nursing_home,0.03987586918914312
age_population,0.0436967833817257
citizen,0.13228448718805205
minority,0.12960728087849255
collateral,0.1520881785536502
hands-on,0.03202882008399085
baby,0.1133364549486262
wellness,0.07143578631381665
race,0.07758004792737666
pioneering,0.05897071769009792
coherent,0.058034546168852896
cultivate,0.07846158036038434
paramount,0.06136393154963377
independence,0.09184757450336388
mother,0.08141966691243697
representation,0.11856444253100255
gold_standard,0.0424609333388552
deep_understanding,0.04760209863288594
board_management,0.06068377230296085
nervous_system,0.008686091965759543
immense,0.04931930229609401
autonomy,0.06519052036316092
payment_dividend,0.07855564419418036
minority_shareholder,0.09747990874126208
stakeholder,0.38440008546991017
constructive_dialogue,0.04180852832313032
young_people,0.053961631308278066
acceptable,0.13713809069064914
environmentally,0.04336405880594258
body,0.2165682965188153
adequate,0.22054180204094354
demonstrate_commitment,0.03895939528747425
cooperate,0.1109629983164168
on_behalf_of_entire,0.0314005071172537
risk_management,0.20726566193016982
anxiety,0.05132699792757664
undermine,0.030071864212447515
general_principle,0.022410573019886505
symptom,0.1956886425273245
prostate,0.05251859847565616
dizziness,0.013933894235627794
overactive,0.030873202483607212
man_woman,0.05672973745270486
dysfunction,0.017505337040747186
prostate_cancer,0.07245507902193928
male,0.0416110109717675
infertility,0.015682522697138906
breast,0.033939534068687986
ovarian,0.014815909484934208
cancer_patient,0.06654201844213795
castration-resistant,0.010481576169939683
hormonal,0.03050885559043658
woman,0.4284845711208694
metastatic_breast_cancer,0.04586364748911424
condom,0.012859079037990656
pregnancy,0.055738840893581616
sexual,0.0911411809017576
sexually,0.026886966422080133
prevention,0.13121512571651106
scientific,0.2171326378256347
charitable,0.040624534561802574
stock_dividend,0.028635636818748905
biopharmaceutical,0.03976648744263475
woman_man,0.026862391303238083
legally,0.07841544552102278
urologist,0.04547112433445181
breast_cancer,0.1069038947011189
pancreatic,0.020176146889369515
monetary,0.17463771607749784
retiree,0.023190420368471357
fight_against,0.07605296901608988
passionate,0.10761116398822633
stipulate,0.04625885786722007
knowledgeable,0.039363814698061876
motivated,0.04538327487892566
age_range,0.024923807355135563
personality,0.03362969419907263
disabled,0.013017596271137218
girl,0.02321064572613709
socially,0.05383919159468435
continuum,0.0542589521399903
preferable,0.024733672248850855
cag,0.008418315490862714
remuneration_report,0.25225554645862
share_capital,0.19890897475174157
high-performing,0.06018150591245924
remuneration_structure,0.0223745862091283
mutual_respect,0.012227578758741177
corporate_citizen,0.044878974957004436
company_policy,0.01390970708526545
skill_experience,0.04520179358284553
on_behalf_of_board,0.051621503719057334
institutional_investor,0.13074652131613357
succession_planning,0.03721373335037193
prudential,0.03662311355246158
franking_credit,0.016982347620654085
remunerate,0.04622644674030879
senior_executive,0.07365189464794115
shareholder_interest,0.020863491433226168
remuneration_policy,0.2456300187674709
internal_control,0.04507081082780443
distribute_dividend,0.041332320772679634
favor_resolution,0.030464711985114055
multifunctional,0.01838514843467335
not-for-profit,0.02834302897060064
vote_against,0.21544022008483776
alignment_interest,0.01672125475960051
long-term_incentive_plan,0.07194460737321201
rewarding,0.04986646381925752
asa,0.023567558198248732
sti,0.03902091237301582
statutory,0.2000859789620262
maximum_opportunity,0.008770327286533293
remuneration_package,0.013425356686437837
applaud,0.04820955311129885
ordinary_share,0.12285187603705094
exercisable,0.0070378281617296725
performance_hurdle,0.012968170667254711
shareholder_approval,0.07515213113797478
equity-based,0.046680652097317
long-term_incentive,0.061202660880973724
business_practice,0.036133203302431666
pulmonary,0.06075866754023213
hypertension,0.047011893700777393
inflammation,0.08520294074554022
chronic,0.23521696706052536
diabetic,0.09881944294516191
ckd,0.06853550776575952
kidney_disease,0.03287673329195279
iga_nephropathy,0.023657916487185314
regularly_review,0.01916931355868371
anemia,0.03517155516591787
adverse_event,0.10749540511219739
serious_adverse_event,0.03255303091119489
interstitial,0.02408473401723679
lung_disease,0.029122362416066798
insured,0.0906290545140047
risk-adjusted,0.07614937917510947
health_insurance,0.08517926166321503
variable_compensation,0.117048791435001
prestigious,0.05587681249345413
inspiring,0.060456377693084255
empower,0.20670847512742008
inspiration,0.04547841567029869
talented_team,0.03598843605951363
life-threatening,0.03618774178669871
quality_life,0.08850880374552035
gastrointestinal,0.025394766346854062
gut_microbiome,0.023062497074113758
overgrowth,0.013549472664372647
pathogenic,0.02217978266009155
systemic,0.13371555837326216
collaborative_effort,0.016667025538273764
bacterial,0.048025104822624634
constipation,0.023148175387736364
dedicated_team,0.05565929969581718
highly_effective,0.034801593650016734
asymptomatic,0.038140633638199056
heart_attack,0.028548207419781393
cardiovascular_disease,0.029219360471299676
obesity,0.04414910918815768
disease_area,0.03236344310225549
family_friend,0.04096007626350678
heart_disease,0.012717654781673988
caregiver,0.040145987298263824
society_large,0.035464999428473004
tireless_effort,0.024742269465491813
medical_community,0.034590512849505914
genetic,0.14353328446022717
endothelial,0.012702857571214168
coronary,0.02515846384734855
call_upon,0.06650625021803094
steward,0.031827169584192426
exemplify,0.054179266105264495
voting_rights,0.05932466933221848
draft_resolution,0.02733672916425104
supervisory_board,0.1270467598666337
compensation_corporate_officer,0.011399268241518178
statutory_auditor,0.07479923998261298
core_value,0.09528532690416272
keen_interest,0.01966770162041352
spirit,0.14081168992907322
social_environmental,0.062390148130387804
uphold,0.05414005317290169
rights_issue,0.0760824196044209
supervisor,0.04908049351506863
managing_board,0.03155582777107271
gender,0.05703398517936115
nationality,0.043020454430059
creativity,0.10656327131643527
gender_diversity,0.027614070539250864
profit_sharing,0.05470530468438434
equality,0.01687851747958056
fixed_compensation,0.02133611462334948
long-term_incentive_program,0.028756682432711594
fix_compensation,0.04367448252012244
performance_target,0.020165580371292156
performance_share,0.05557522391878349
resolution_adopt,0.09799529449993753
performance_criterion,0.0232153477644685
tsr,0.041403333330579065
compensation_package,0.023965521652299263
conditional,0.09490290589055264
compensation_policy,0.07286855741256641
corporate_social_responsibility,0.03373442015838127
draw_up,0.04498707463855092
delegation_authority,0.029439396714690567
reasonable_assurance,0.017392703608341657
material_misstatement,0.015084172026941277
auditing,0.041152200023751404
without_preferential_subscription_rights,0.01131070153556581
preferential,0.06123607995329973
subscription_right,0.004770678280573457
subscription_rights,0.020847279368080437
maximum_amount,0.04063758515472431
align_interest,0.030682169179091827
high_standard,0.041329869356326765
justified,0.05505941479745169
wealth_creation,0.012525549881803015
top_management,0.0680324399580857
vote_favor,0.08204825570631381
provisional,0.06750076593603063
therapist,0.03616873654763319
trained,0.04780273875907899
racing,0.027319335421114716
adhering,0.034322840532349984
serve_community,0.026316330168086835
outreach_program,0.008348417083939281
respected,0.029761166353098858
advisory_vote,0.15147526282497126
say-on-pay,0.042872394764467525
poverty,0.03477410912198782
give_back_community,0.02409443111143877
every_person,0.02877249266827507
health_safety,0.17271728988269663
inclusiveness,0.01489842663144212
environmental_sustainability,0.03339194794438304
highly_engage,0.031343764708861264
happiness,0.04215418382990005
well-functioning,0.01317493468755319
in_order_protect,0.0723221495025392
advocacy,0.022286335162146717
ill,0.04643972280180967
pro_rata,0.059204233857740436
nursing,0.01600593742790154
endorse,0.0683549661824855
ethnic,0.02074680071884547
adult,0.18982975946861183
invaluable,0.06420110806237049
inappropriate,0.025718734459159173
senior_leadership,0.02346323979065309
express_gratitude,0.04683413354075473
highly_motivate,0.024717931368915706
dissatisfaction,0.016353809669849645
datum_privacy,0.019312172676332444
raise_awareness,0.036206406092707505
angle-closure,0.026952036319739543
glaucoma,0.043000989977385065
macular_degeneration,0.05253677885457548
young_adult,0.02257480090890043
adolescent,0.025012110424039703
untreated,0.025372519313464275
cervical,0.0401058361314001
prudence,0.05044403511377712
work_council,0.0333185761225021
pledge,0.09557369487407386
market_adjustment,0.007976311181850965
unfairly,0.01457972094225353
valuable_contribution,0.025331490154827413
waive,0.09509754162460107
remuneration_level,0.020934761197852148
board_determine,0.02759586788943018
executive_management,0.0892866909067868
board_director_propose,0.0715217418277718
pension_contribution,0.04184112392983434
variable_remuneration,0.06771129416072533
performance-related,0.03638611534782922
praise,0.035992286957758024
climate_change,0.23879763249288563
bacterium,0.03995799762558443
incentive_plan,0.03612112036293755
proposal_adopt,0.07767418940328723
democracy,0.02536805218254496
duly,0.1415515152916812
throughout_organization,0.047583622542823195
value_result,0.012123900547012201
value_movement,0.01578273145824565
unintended,0.016062988516903888
traumatic,0.04373534494302889
rsv,0.11292188007580782
infant,0.08330951623387955
maternal,0.0380061921896261
immunization,0.02750529433367068
vaccinee,0.009414709712868834
older_adult,0.020000220499560704
antibody_against,0.019843892287645194
pregnant_woman,0.014146837810398218
vaccine_against,0.023244157339368604
newborn,0.044392794338797864
respiratory,0.17020126034390404
elderly,0.0935118384373913
illness,0.08274553221084151
foster,0.12775545899727703
welfare,0.04052038399183806
married,0.01803539093860864
courage,0.06451447880470687
counsel,0.056501534077768256
science_technology,0.02766695100640015
actively_involve,0.02996585287355912
damages,0.07613735139216983
equitable,0.01776543898489431
role_play,0.0713431000025857
pensioner,0.01424908482053287
sincerely_thank,0.05046814590585888
employee_family,0.04463882316297449
neuronal,0.012857789718932854
understand_importance,0.04182697310742129
therapeutics,0.0649725789193132
variable_component,0.047343435005589664
cf_patient,0.014222816531492799
disorder,0.07282796978357402
mild_moderate,0.033014047059717964
exacerbation,0.01590941889400654
complication,0.08808804392506288
pediatric_patient,0.0308257541107168
designation,0.04115190763594273
patient_suffer,0.058854551224432866
highest_standard,0.03544748155443841
hard_work_dedication,0.054574603689170186
long-term_value_creation,0.05772489688495219
shareowner,0.043027526033669876
endorsement,0.037858484621399596
fight_covid-19,0.03067845350080541
acknowledgment,0.047155773475689826
company_car,0.008067025608298148
environmental_social,0.05018782850402446
corporate_responsibility,0.03932967911863883
global_health_crisis,0.024661250442292795
sense_purpose,0.023270527752596026
access_medicine,0.028389318929299637
copd,0.041293329193036944
influenza,0.06899457387583377
preterm,0.011041617133643575
young_child,0.01851129782144709
purpose-driven,0.04099051103207413
malaria,0.010153059831211137
hero,0.05333292160757923
party_agreement,0.007167673188725549
article_l.,0.03165612030308467
post-tax,0.03302071903209544
cross-section,0.01809723346054554
neurological,0.03605044742091697
government_regulator,0.021951004606245633
policymaker,0.062006477843315734
victim,0.041798240570872655
asymmetry,0.019438660279819355
level_playing_field,0.034203519861161026
champion,0.056826274915942804
work_collaboratively,0.021312832172617015
community_operate,0.08025027338285705
immunotherapy,0.08712498268950203
health_employee,0.051541706729382714
ensure_continuity_operation,0.0149863066994715
health_care_worker,0.059321715151688666
solidarity,0.06888701996046126
climate_action,0.035464280797649204
civil_society,0.01589882352544201
open_transparent,0.024143211232922592
climate-related,0.03445637404101457
consolidated_account,0.05455390971540169
fight_against_climate_change,0.020985245571959465
entrust,0.03601722310259228
safety_security,0.02916370269916319
ngo,0.0364378611675215
social_responsibility,0.0702868774763258
issue_ordinary_share,0.03889787507449937
directive,0.05317308915048313
renowned,0.04459342669264561
sympathy,0.031506042410888495
c-suite,0.011048035131901343
community_serve,0.0711621307409082
inclusion_diversity,0.023998706465425672
reinforce_commitment,0.03919483769269782
inspired,0.015398253788519022
indigenous,0.05483052069800915
indigenous_community,0.019039477463836392
justice,0.04019961202604968
staff_member,0.05094956227774087
ethically,0.018486374401928584
inspire,0.10907687795130615
value_change,0.04380447072721046
genuine,0.050147338082786326
partner_choice,0.045431951725591016
risk_reward,0.03153516277388703
risk_tolerance,0.019883157734841846
environmental_stewardship,0.012311305269723889
healthier_life,0.013667325037731295
toddler,0.020549100894371723
depression,0.06791354137511334
nonfinancial,0.10596367539086718
gender_equality,0.023055559753439345
ensure_safety_employee,0.034500712785948344
legitimate,0.041229917261203605
remuneration_executive,0.014212440033168267
performance_condition,0.023667100004562663
key_audit_matter,0.05522746681334977
legal_framework,0.041388663918958665
respiratory_distress,0.02898549565264789
chronic_disease,0.027818337953897133
health_care_professional,0.08269020541549499
hygiene,0.08298185589785585
preferential_subscription_rights,0.025317360889368996
safety_well-being,0.03418503462273312
improve_quality_life,0.02282877829885299
smoker,0.0452658648935373
combate,0.042396118500506355
unite,0.0767822199991526
everything_power,0.04086472028594054
racism,0.038064005053919846
admire,0.04675100406773279
cohesion,0.018771134581266846
equity_award,0.02586150548766685
ensure_health,0.04245282830924016
health_product,0.024855546589540263
fever,0.026292202787368324
affair,0.047136361324697514
attorney,0.05568786551980599
vaccination,0.09043558268134542
actively_engage,0.06755441262994101
athlete,0.056284723460132316
ensure_safe,0.03367280799732593
nab,0.03347304210378233
look-through,0.0308643342191238
client-centric,0.02035013882008616
fatigue,0.029903094398424424
enduring,0.042654814099452036
anticoagulant,0.032117218009501014
thankful,0.062036154217815
empowerment,0.03890359823183643
mental_health,0.05856571205433797
diversity_inclusion,0.06280196569337673
inclusivity,0.011208649084548522
talented_employee,0.016336362471719105
employer_choice,0.018710107607759215
like-minded,0.01697383069437355
inclusive_culture,0.016522097272760942
company_bylaw,0.055379797926618075
health-related,0.02117310287613786
group_employee,0.008518112799500549
talent_management,0.0188201629591467
skill_development,0.005494553530683078
nutritious,0.019690637392809317
inequality,0.028250098658954465
team_spirit,0.01690585330783459
applicable_law,0.04916921478707669
and/or_security,0.027142686696775893
noncompetition,0.01529631469209701
human_capital,0.03534656540054457
mutation,0.12091689378378492
safe_effective,0.033320515377690284
comorbidity,0.05567416514365856
hormone,0.03237776877653714
endocrine,0.02241552451438555
serum,0.016333383674638415
urinary,0.023001754810278482
devastating,0.039855079670180434
sleep_apnea,0.046415425362247145
investigator,0.0755050687818898
educator,0.0173641953853199
grandfather,0.02226685923886907
work-life_balance,0.019386336246780995
teammate,0.11485361005080222
policyholder,0.1316090367542349
deeply_engage,0.01619475760818006
ineffective,0.017633367799189115
abuse,0.05271553140471668
clinical_practice,0.04362101853899993
consciousness,0.012383122869228064
chronically,0.01705983601323547
ill_patient,0.020060142530994442
inflammatory,0.06203341156445609
collaborator,0.06728620911809238
authenticity,0.015813875977469725
share_program,0.022691942664934635
corporate_governance_code,0.017452989987203366
betterment,0.017347198073274155
psychiatry,0.04360270562159694
neurology,0.043388747106145764
life_expectancy,0.021533148527096327
psychiatric,0.020517436253019137
neurological_disease,0.024350846836056917
neurodegenerative,0.016722120992618647
respiratory_disease,0.012512671530252713
health_well-being,0.08465304763178098
human_rights,0.043548135638928086
information_disclosure,0.012971028286033474
self-improvement,0.011416638818937376
promote_diversity,0.016627844758782522
disability,0.06777645395973851
sexuality,0.007258539981026826
epilepsy,0.02299781541401945
ltip,0.014275631582063002
deeply_commit,0.02486623193241379
wise_counsel,0.016982429475123184
employee_community,0.05455549051846034
economic_social,0.04804785520724375
community_live_work,0.023594618588440825
health_support,0.010247510937723314
approach_executive_compensation,0.054159798097310856
rights_policy,0.005370212881579721
central_nervous_system,0.03252702349858995
youth,0.022694434033943958
trivial,0.03196343099310946
young_man,0.008358828006390578
father,0.057381917927753455
best_employer,0.021740485411543393
alzheimer,0.10161207308196266
dementia,0.03845098344397518
care_service,0.011293755501939728
notional,0.0423230489719069
capital_stock,0.026264298513555863
proposal_approve,0.07406841127810752
survival,0.1204674637183592
earn_trust,0.01513378074472364
profession,0.026416364335451928
grandchild,0.015958203660513495
pass_away,0.03071119336079237
cerebral,0.01665432316929678
duty_care,0.015358739731035402
remuneration_outcome,0.023157300208877046
proxy_adviser,0.015432476317995334
executive_remuneration,0.03020783449428923
key_management_personnel,0.03127854771652201
share_rights,0.02483001056876567
performance_rights,0.05363385636014557
exemplary,0.034857264234493646
heed,0.01456494401447114
unanimously,0.04145830315546782
empathy,0.026709005288140263
shared_value,0.017117396930715525
ensure_safety,0.06521186648895624
caring,0.02711079864292274
create_shared_value,0.012202026833419173
marginalize,0.01393886447335154
everyday_life,0.038620721986740644
interest_stakeholder,0.029717327395018214
emotional,0.06182204184730629
close_collaboration,0.03493346014556006
global_workforce,0.03892895872440959
work_environment,0.06034981519547718
short-term_incentive,0.048331710078010716
prosperity,0.0668009732744154
plaintiff,0.03830246051183461
male_female,0.015938498500447013
play_critical_role,0.04040397181702304
creator,0.055327207050008965
prioritize_health,0.028731552342102347
health_safety_employee,0.07187764447970554
confer,0.018256904709591237
eradicate,0.02025712822935799
rise_occasion,0.021872807721822148
forfeit,0.009609880679184824
moral,0.029277617982189794
environmental_protection,0.026728846555549385
developmental,0.027083179917536466
dissemination,0.03148936147463657
market-competitive,0.007892801598940907
treatment_patient,0.06856297035462
parkinson_disease,0.0370948174926163
brain_health,0.017320339993664394
neuroscience,0.04876189159572262
disease_state,0.05648640292572604
cns,0.029913674727311865
movement_disorder,0.010371752961892959
compensation_program,0.032136463691074
nonprofit,0.045041487792766816
listing_rule,0.026159241855055623
guaranteed,0.024289514424624334
infectious_disease,0.06340997653440347
transformational_medicine,0.021713401750124962
homologous,0.014737198414001404
therapy_patient,0.031150377538533187
coaching,0.021853934343847144
age_group,0.03840043030722979
trading_price,0.02002176961104069
pregnant,0.008195051938926974
diverse_inclusive,0.023469110080037894
safety_health,0.05204510101717442
attract_retain_talent,0.014785878319799422
resolute,0.019317329459956643
fellow_director,0.0496988897360136
remuneration_arrangement,0.011054340505438524
unwavering,0.0460787071466328
stewardship,0.05510832885630017
brachytherapy,0.043039830077020204
salute,0.02587886472343201
decide_upon,0.04417970183877006
transcription,0.015415268014685334
manage_board,0.055357593434326016
highly_qualify,0.022241765646661072
extraordinary_effort,0.025262836825991473
entrepreneurship,0.03136260727809579
